Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,ORD-2025-0563,Mercado Local,Miniso Altaplaza,Trastienda ,2025-07-21 00:00:00,-Instalación de una nueva cerradura inteligente para la puerta de la trastienda.,Julio 2025,Media,Cerrajeria,Adecuación,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,37,2151-03-19 00:00:00,Sin realizar,Facility,,Realizar inspeccion primero  y Muestra de Material ; ,,-
,ORD-2025-0562,Mercado Local,Miniso Multiplaza,Tienda,2025-07-21 00:00:00,-Reemplazo del foco quemado en el área de la tienda. ,Julio 2025,Media,Iluminacion,Correctivo,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,37,2151-03-19 00:00:00,Sin realizar,Facility,11.59,1 lampara led 6500k; 4 empalmadores 3m; ,Ver archivo,-
,ORD-2025-0560,Mercado Local,Miniso San Miguelito,Tienda,2025-07-21 00:00:00,-Se soliocita la instalcion de 1 embellecedor de rociador dentro de la tienda ,Julio 2025,Media,Sistema de extincion,Correctivo,Facility ,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,37,2151-03-19 00:00:00,Sin realizar,Facility ,1.09,1 embellecedor ; ,Ver archivo,-
,ORD-2025-0561,Mercado Local,Miniso San Miguelito,Trastienda ,2025-07-21 00:00:00,reubicacion de puerta de trastienda ,Julio 2025,Media,Puertas,Correctivo,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,37,2151-03-19 00:00:00,Sin realizar,Facility ,106.21,"3 stud de metal de 21/2x 10, 1 bolsa de tornillo de 2 pulgadas para madera ; 1 tanque de pasta de gypsum; 1 galon de sellador blanco ; 1 galon de pitura blanca ; 2 pliegos de lija 180; 2 pliegos de lija 120; T10",Ver archivo,-
,ORD-2025-0575,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-23 00:00:00,Pintar muro inferior del alambre ciclon en parte frontal.,Julio 2025,Baja,Pintura,Correctivo,facility,2025-08-22 00:00:00,2025-07-23 00:00:00,2025-07-23 00:00:00,Julio 2025,A Tiempo,0,35,2151-03-21 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0699,Real State,Marina View Consortium Inc.,Oficina 22B1,2025-07-23 00:00:00,Mantenimiento preventivo extraordinario a la unidad de aire acondicionado de la oficina ,Julio 2025,Media,Aire Acondicionado,Correctivo,Cliente,2025-08-07 00:00:00,2025-07-23 00:00:00,2025-07-23 00:00:00,Julio 2025,A Tiempo,0,35,2151-03-21 00:00:00,Finalizado,Proveedor,,,,-
,ORD-2025-0576,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-24 00:00:00,realizar hidrolavado profundo de todas las areas de la galera,Julio 2025,Baja,Pintura,Correctivo,facility,2025-08-23 00:00:00,2025-07-23 00:00:00,2025-07-25 00:00:00,Julio 2025,A Tiempo,1,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0564,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Louvers manchados en área de reservorio de agua,Julio 2025,Media,Herreria,Correctivo,Facility,2025-08-08 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,Julio 2025,A Tiempo,4,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0565,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Eliminar mancha en el piso al lado de los medidores de agua,Julio 2025,Media,Limpieza,Correctivo,facility,2025-08-08 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Julio 2025,A Tiempo,11,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0567,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Hidrolabar área inferior de la estructura de metal donde están los aires,Julio 2025,Media,Limpieza,Correctivo,facility,2025-08-08 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Julio 2025,A Tiempo,11,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0568,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Retirar óxido y pintar areas en la estructura de metal que soporta los aires.,Julio 2025,Media,Pintura,Correctivo,facility,2025-08-08 00:00:00,2025-08-18 00:00:00,,Agosto 2025,En Espera,En Espera de Informacion,34,2151-03-22 00:00:00,Sin realizar,Facility,,,,-
,ORD-2025-0569,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,"Reparar o repellar el vorde lateral de la estructura de mental que soporta los aires,  se encungra agrietada",Julio 2025,Baja,Gypsum/Repello,Correctivo,facility,2025-08-23 00:00:00,,,Julio 2025,En Espera,En Espera de Informacion,34,2151-03-22 00:00:00,Sin realizar,Facility,,,,-
,ORD-2025-0570,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Eliminar limo dela tuberia de drenaje de la estructura donde estan los aires,Julio 2025,Baja,Limpieza,Correctivo,facility,2025-08-23 00:00:00,4/8/20025,2025-08-04 00:00:00,Julio 2025,A Tiempo,11,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0571,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Limpiar limo que cae del caballete del techo en la parte posterior royal plaza. y del letrero lateral de nacion suchi.,Julio 2025,Baja,Limpieza,Correctivo,facility,2025-08-23 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Julio 2025,A Tiempo,11,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0572,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Pintar área donde se desprendió la pintura en la estrcutura del techo enfrente a roma pizza,Julio 2025,Baja,Pintura,Correctivo,facility,2025-08-23 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Julio 2025,A Tiempo,11,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0573,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Limpiar techo de vidrio enfrente de starbuch y roma pizza,Julio 2025,Baja,Limpieza,Correctivo,facility,2025-08-23 00:00:00,2025-08-02 00:00:00,2025-08-02 00:00:00,Julio 2025,A Tiempo,9,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0574,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,"Limpiar techo de plastico en la equipo de Nacion Suchi que da con roma piza.   No subir al techo de plastico, ya que el mismo tiene goteras y no debemos generar afectaciones adicionales",Julio 2025,Baja,Limpieza,Correctivo,facility,2025-08-23 00:00:00,2025-08-02 00:00:00,2025-08-02 00:00:00,Julio 2025,A Tiempo,9,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0577,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Reparar gotera en la parte posterior de nacipon suchi,Julio 2025,Baja,Goteras/Filtracion,Correctivo,facility,2025-08-23 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,Agosto 2025,A Tiempo,18,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0566,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-24 00:00:00,Reparar louver que fue retirado en la parte superior de la puerta donde están los medidores de agua,Julio 2025,Media,Limpieza,Correctivo,facility,2025-08-08 00:00:00,2025-07-24 00:00:00,2025-07-24 00:00:00,Julio 2025,A Tiempo,0,34,2151-03-22 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0578,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-25 00:00:00,Se solicita realizar la reaparacion de la tuberia de agua potable de la galera 4,Julio 2025,Alta,Plomeria,Correctivo,Facility,2025-07-30 00:00:00,2025-07-26 00:00:00,2025-07-26 00:00:00,Julio 2025,A Tiempo,1,33,2151-03-23 00:00:00,Finalizado,Facility,15.33,1 goma de PVC; 1 Tubería de 1/2 PVC; 2 uniones de 1/2 PVC; 2 codos de 1/2 de 90 PVC; 1 hoa de cegueta; ,Ver archivo,-
,ORD-2025-0586,Mercado Local,Miniso Albrook,Tienda,2025-07-27 00:00:00,se solicita reparar salida de difusor de aire acondicionado con pasta de gypsum,Julio 2025,Media,Cielo raso,Correctivo,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Facility,NRM; ,NRM; ,,-
,ORD-2025-0587,Mercado Local,Miniso Albrook,Tienda,2025-07-27 00:00:00,"-solicitan reparar la facia del cialo razo de la entrada , con la moldura JB",Julio 2025,Media,Cielo raso,Correctivo,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Facility,NRM; ,NRM; ,,-
,ORD-2025-0579,Mercado Local,Miniso Metromall,Tienda,2025-07-27 00:00:00,-Reparación adecuada de las tiras LED que se están despegando.,Julio 2025,Media,Iluminacion,Correctivo,Facility,2025-08-11 00:00:00,2025-08-02 00:00:00,2025-08-02 00:00:00,Agosto 2025,A Tiempo,6,31,2151-03-25 00:00:00,Finalizado,facility,18.94,2 adesivos transparentes  sika,Ver archivo,-
,ORD-2025-0581,Mercado Local,Miniso Metromall,Tienda,2025-07-27 00:00:00,"-Corrección del sistema de extinción (rociadores), ya que parecen estar mal ubicados y en una posición que podría comprometer su funcionamiento",Julio 2025,Media,Sistema de deteccion,Correctivo,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Proveedor,,En espera de Informacion.,,-
,ORD-2025-0584,Mercado Local,Miniso Metromall,Bodega,2025-07-27 00:00:00,- instalacion de 2 abanicos en la bodega de metromall. ,Julio 2025,Media,Otros,Adecuación,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Facility,124.02,"120 pies de cordon caucho 3x12 , 1 tape negro, 100 grapas de acero con clabos, 10 whire note 3m, 12 tacos de 1/4 de los verdes , 12 tornillos de 1 1 /4 x 10, 2 breakers de 20 amp, 1 caja plastica de 4x4 , 1 caja plastica de 2x4, 1 interruptor doble con tapa",Ver archivo,-
,ORD-2025-0583,Mercado Local,Miniso Westland,Bodega,2025-07-27 00:00:00,Rubicación de dos abanicos de westland a metromal,Julio 2025,Media,Otros,Correctivo,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Facility,NRM; ,NRM; ,,-
,ORD-2025-0585,Mercado Local,Miniso Westland,Bodega,2025-07-27 00:00:00,"Retiro de materiales de la bodega de Miniso Westland Mall,",Julio 2025,Media,Otros,Correctivo,Facility,2025-08-11 00:00:00,,,,En Espera,En Espera de Informacion,31,2151-03-25 00:00:00,Sin realizar,Facility,NRM; ,NRM; ,,-
,ORD-2025-0588,Mercado Local,Miniso Altaplaza,Tienda,2025-07-28 00:00:00,-se solicita la instalacion de una lampara led redonda en el area de la entrada de la tienda ,Julio 2025,Media,Iluminacion,Correctivo,Facility,2025-08-12 00:00:00,2025-08-02 00:00:00,2025-08-02 00:00:00,Agosto 2025,A Tiempo,5,30,2151-03-26 00:00:00,Finalizado,Facility,11.59,1 lampara led 6500k; 4 empalmadores 3m; ,Ver archivo,-
,ORD-2025-0662,Mercado Local,Miniso Multiplaza,Trastienda ,2025-07-28 00:00:00,-se solicita realizar el csmbio de los 2 focos led de la lampara,Julio 2025,Media,Iluminacion,Correctivo,Facility,2025-08-12 00:00:00,2025-07-29 00:00:00,2025-07-29 00:00:00,Julio 2025,A Tiempo,1,30,2151-03-26 00:00:00,Finalizado,Facility,10.69,2 tubos led 110v ; ,Ver archivo,-
,ORD-2025-0589,Real State,"Plaza Pacifica Top, S.A.",Area comun,2025-07-28 00:00:00," realizar la reparacion,ajuste y pintado de 3 cajas de maya de proteccion en lado lateral de la propiedad en direccion hacia area de carga del 99",Julio 2025,Media,Herreria,Correctivo,Facility,2025-08-12 00:00:00,,,,En Espera,En Espera de Informacion,30,2151-03-26 00:00:00,Sin realizar,Facility,149.7,"2 tubos cuadrado 1x1; 6 discos de corte; 3 disco flat p40; 1 galón de pintura anticorrosivo ; 1/4 de thiner laca ; 1 brocha de 2""; 2 bisagras soldables ; Una lamina de metal 1/4 de 1 pies x una pies comprar en hopsa; 6 Tacos de expansión de 3/8x3; 1 broca de concreto de 3/8; 2 broca de metal de 3/8 ; 1 candado; 1 caja de paso de 12x12x6 con tapa taps; 1 malla expandible; ",,-
,ORD-2025-0721,Aeropuerto,Fresh And To Go,Tienda,2025-07-29 00:00:00,reparar mueble de exhibicion de productos,Julio 2025,Media,Modulares,Correctivo,Facility,2025-08-13 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,Julio 2025,A Tiempo,1,29,2151-03-27 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0590,Real State,"Yafe Casco Viejo, S.A.",Area Comun,2025-07-30 00:00:00,Remplazar lampara con sensor dañado en Yafe.,Julio 2025,Media,Iluminacion,Correctivo,Facility,2025-08-14 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,Julio 2025,A Tiempo,0,28,2151-03-28 00:00:00,Finalizado,Facility,22.97,LAMPARA CON SENSOR; Espuma Expansiva ; ,,-
,ORD-2025-0600,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-31 00:00:00,-Quitar lodo de los pasillos de la parte posterior de la propiedad.,Julio 2025,Media,Jardineria,Correctivo,Facility,2025-08-15 00:00:00,31/87/2025,2025-07-31 00:00:00,Julio 2025,A Tiempo,0,27,2151-03-29 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0595,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-31 00:00:00,Limpiar y reparar estructura de aluminio que cubre los paneles elécticos   Mas que todo los laterales,Julio 2025,Baja,Herreria,Correctivo,Facility,2025-08-30 00:00:00,2025-08-21 00:00:00,2025-08-21 00:00:00,Agosto 2025,A Tiempo,21,27,2151-03-29 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0596,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-31 00:00:00,- Rinstalar acrilico del gabinete de manqueras que esta enfrente de la bodega 5,Julio 2025,Baja,Herreria,Correctivo,Facility,2025-08-30 00:00:00,2025-08-26 00:00:00,2025-08-26 00:00:00,Agosto 2025,A Tiempo,26,27,2151-03-29 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0597,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-31 00:00:00,"- Pintar tuvo de metal al lado del basurero, ",Julio 2025,Baja,Herreria,Correctivo,Facility,2025-08-30 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,Agosto 2025,A Tiempo,5,27,2151-03-29 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0598,Real State,"Bodegas Industriales, S.A.",Area comun,2025-07-31 00:00:00, Pintar escaleras de acceso de todas las bodegar e instaar antideslicante,Julio 2025,Baja,Herreria,Correctivo,Facility,2025-08-30 00:00:00,2025-08-11 00:00:00,2025-08-12 00:00:00,Agosto 2025,A Tiempo,12,27,2151-03-29 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0591,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-31 00:00:00,Aires acondicionados de Starbucks con problemas de condensado y afectan la estructura del techo.,Julio 2025,Baja,Aire Acondicionado,Correctivo,Facility,2025-08-30 00:00:00,,,Julio 2025,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Cliente,,,,-
,ORD-2025-0592,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-31 00:00:00,Aires acondicionados de Roma Pizza con problemas de condensado y afectan la estructura del techo.,Julio 2025,Baja,Aire Acondicionado,Correctivo,Facility,2025-08-30 00:00:00,,,Julio 2025,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Cliente,,,,-
,ORD-2025-0593,Real State,"Royal Plaza Corp, S.A.",Area comun,2025-07-31 00:00:00,Aires acondicionados de Nación Sushi  con problemas de condensado y afectan la estructura del techo.,Julio 2025,Baja,Aire Acondicionado,Correctivo,Facility,2025-08-30 00:00:00,,,Julio 2025,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Cliente,,,,-
,ORD-2025-0601,Real State,"Yafe Casco Viejo, S.A.",Area comun,2025-07-31 00:00:00,"Reparación de bomba del tanque a nivel de calle, quemada por las fluctuaciones eléctricas",Julio 2025,Alta,Electricidad,Correctivo,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Proveedor,,,,-
,ORD-2025-0602,Real State,"Yafe Casco Viejo, S.A.",Area comun,2025-07-31 00:00:00,Reparar contactor del sistema de bombeo de la bomba de nivel de calle,Julio 2025,Alta,Electricidad,Correctivo,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Proveedor,,,,-
,ORD-2025-0603,Real State,"Yafe Casco Viejo, S.A.",Area comun,2025-07-31 00:00:00,"Arreglar conexiones de la bomba de nivel de calle, estan todas expuestas",Julio 2025,Alta,Electricidad,Correctivo,Facility,2025-08-05 00:00:00,,,,En Espera,En Espera de Informacion,27,2151-03-29 00:00:00,Sin realizar,Proveedor,,,,-
,ORD-2025-0608,Mercado Local,Miniso Altaplaza,Tienda ,2025-08-03 00:00:00,-solicitan arreglar con pasta de gypsum parte del aerea de la entrada de la puerta enrollable pequeña,Agosto 2025,Media,Gypsum/Repello,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,88.4,1 tanqie de pasta de gypsum; 4 pliegos de lija 150; 2 galones de pintura blanca ; ,Ver archivo,-
,ORD-2025-0609,Mercado Local,Miniso Altaplaza,Tienda ,2025-08-03 00:00:00,-solicitan acomodar 1 sensor de movimiento que se encuentra caido en la entrada de la puerta erollable pequeña,Agosto 2025,Media,Otros,Correctivo,Facility,2025-08-18 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,Agosto 2025,A Tiempo,10,24,2151-04-01 00:00:00,Finalizado,Facility,1.46,4 tacos para gypsum; 4 tornillos #10 x 1 1/4; ,Ver archivo,-
,ORD-2025-0610,Mercado Local,Miniso Altaplaza,Tienda ,2025-08-03 00:00:00,-solocitan resanar 2 huecos del mueble de caja,Agosto 2025,Media,Modulares,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,9.94,Cotizar alguna resina epoxica blanca ; Lija 180 `pliegos ; Lija 150 2 pliegos; ,Ver archivo,-
,ORD-2025-0612,Mercado Local,Miniso Altaplaza,Tienda,2025-08-03 00:00:00,-solicitan la instalacion de 4 interruptores blancos en area de caja,Agosto 2025,Media,Electricidad,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,21.56,1 rollo de tape negro super 33; 4 interruptores sencillos de color blancos (decora); ,Ver archivo,-
,ORD-2025-0607,Mercado Local,Miniso Multiplaza,Tienda ,2025-08-03 00:00:00,-se solicita realizar retoques de pintura a la tienda ,Agosto 2025,Media,Pintura,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,38.39,2 galones de pintura blanca ; 1 lona azul para cubrir el piso ; ,Ver archivo,-
,ORD-2025-0611,Mercado Local,Miniso San Miguelito,Tienda ,2025-08-03 00:00:00,-solicitan la instalacion de 2 juegos de riel de 30 cm en gabetas de mueble de la caja,Agosto 2025,Media,Herreria,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,8.55,2 juegos de riel de 30 cm ; ,Ver archivo,-
,ORD-2025-0613,Mercado Local,Miniso Town Center,Tienda,2025-08-03 00:00:00,-se solicita realizar retoques de pintura en la tienda ,Agosto 2025,Media,Pintura,Correctivo,Facility,2025-08-18 00:00:00,2025-08-07 00:00:00,2025-08-07 00:00:00,Agosto 2025,A Tiempo,4,24,2151-04-01 00:00:00,Finalizado,Facility,36.54,1 galone de pintura rozada; ,Ver archivo,-
,ORD-2025-0604,Mercado Local,Miniso Westland,Tienda ,2025-08-03 00:00:00,-se solicita el cambio de 2 jiego de riel de 30 cm en gabeyas de mueble de caja ,Agosto 2025,Media,Cerrajeria,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,17.1,2 juegos de riel de 30 cm ; ,Ver archivo,-
,ORD-2025-0605,Mercado Local,Miniso Westland,Tienda,2025-08-03 00:00:00,-solicitan la instalacion de 4 juegos de bisagras curvas en mueble que esta detras de el mueble de caja,Agosto 2025,Media,Puertas,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Facility,4.24,4 juegos de bisagras curvas ; ,Ver archivo,-
,ORD-2025-0606,Mercado Local,Miniso Westland,Tienda ,2025-08-03 00:00:00, se solicita la revicion de uno de los sensores de alarmas que se  esta activando solo,Agosto 2025,Media,Otros,Correctivo,Facility,2025-08-18 00:00:00,,,,En Espera,En Espera de Informacion,24,2151-04-01 00:00:00,Sin realizar,Proveedor,NRM; ,NRM; ,NRM; ,-
,ORD-2025-0615,Aeropuerto,Fresh And To Go,Tienda ,2025-08-04 00:00:00,-se solicita la reparacion de 1 mueble de exibicion ,Agosto 2025,Media,Modulares,Correctivo,Facility,2025-08-19 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,Agosto 2025,A Tiempo,1,23,2151-04-02 00:00:00,Finalizado,Facility,38.3,Tornillos de 2 pulgadas para madera ; 1 goma amarilla mediana; 8 escuadras medianas ; ,Ver archivo,-
,ORD-2025-0614,Mercado Local,Miniso Multiplaza,Trastienda,2025-08-04 00:00:00,-se solicita realizar el destape de la tina de lavatrapeador la cual se encuentra tapada ,Agosto 2025,Media,Plomeria,Correctivo,Facility,2025-08-19 00:00:00,2025-08-04 00:00:00,2025-08-04 00:00:00,Agosto 2025,A Tiempo,0,23,2151-04-02 00:00:00,Finalizado,Facility,12.81,Destapador de Inodoro,Ver archivo,-
,ORD-2025-0618,Aeropuerto,Miniso C2-80,Tienda,2025-08-05 00:00:00,reparacion de la repisa que se esta callendo,Agosto 2025,Media,Modulares,Correctivo,Facility,2025-08-20 00:00:00,,,,En Espera,En Espera de Informacion,22,2151-04-03 00:00:00,Sin realizar,Facility,2.45,Escuadras pequeñas ; Tornillos de 1 pulgadas ; ,Ver archivo,-
,ORD-2025-0686,Real State,"Inversiones Aventura 20A, S.A.",Apartamento,2025-08-06 00:00:00,-realizar el ajuste de la puerta de la entrada al baño de la recamara principal,Agosto 2025,Media,Puertas,Correctivo,Facility,2025-08-21 00:00:00,2025-07-08 00:00:00,2025-08-08 00:00:00,Agosto 2025,A Tiempo,2,21,2151-04-04 00:00:00,Finalizado,Facility,13.57,"tacos de madera de 8 milimetros , tacos de madera de 6 milimetros 1 pinza de resorte de sujecion de 6 pulgadas, 1 goma para madera  ",Ver archivo,-
,ORD-2025-0687,Real State,"Inversiones Aventura 20A, S.A.",Baño,2025-08-06 00:00:00,-reparacion de desague de el lavamanos ,Agosto 2025,Media,Plomeria,Correctivo,Facility,2025-08-21 00:00:00,2025-08-07 00:00:00,2025-08-07 00:00:00,Agosto 2025,A Tiempo,1,21,2151-04-04 00:00:00,Finalizado,Facility,,NRM,,-
